,Energy (eV),Co-s,Co-py,Co-pz,Co-px,Co-xy,Co-yz,Co-z2,Co-xz,Co-x2-y2,Li-s,Li-py,Li-pz,Li-px,Li-xy,Li-yz,Li-z2,Li-xz,Li-x2-y2,O1-s,O1-py,O1-pz,O1-px,O1-xy,O1-yz,O1-z2,O1-xz,O1-x2-y2,O2-s,O2-py,O2-pz,O2-px,O2-xy,O2-yz,O2-z2,O2-xz,O2-x2-y2
4847,10.078511546969201,0.219927,0.011321,0.003127,0.011321,0.002176,0.002541,0.007599,0.002541,0.002176,0.345123,0.063743,0.078604,0.063743,0.000299,0.001101,0.005556,0.001101,0.000299,0.228999,0.048638,0.041416,0.048638,0.000408,0.0002,0.001021,0.0002,0.000408,0.228999,0.048638,0.041416,0.048638,0.000408,0.0002,0.001021,0.0002,0.000408
4848,10.083046779657833,0.220781,0.011391,0.003157,0.011391,0.002195,0.002557,0.007651,0.002557,0.002195,0.345941,0.064133,0.079391,0.064133,0.000302,0.001112,0.005583,0.001112,0.000302,0.22983,0.048904,0.041728,0.048904,0.000412,0.000202,0.00103,0.000202,0.000412,0.22983,0.048904,0.041728,0.048904,0.000412,0.000202,0.00103,0.000202,0.000412
4849,10.087582012346465,0.221638,0.011462,0.003187,0.011462,0.002214,0.002574,0.007704,0.002574,0.002214,0.346756,0.064524,0.080187,0.064524,0.000304,0.001122,0.005609,0.001122,0.000304,0.230662,0.04917,0.042042,0.04917,0.000416,0.000204,0.00104,0.000204,0.000416,0.230662,0.04917,0.042042,0.04917,0.000416,0.000204,0.00104,0.000204,0.000416
4850,10.0921172450351,0.222499,0.011533,0.003217,0.011533,0.002233,0.00259,0.007758,0.00259,0.002233,0.347567,0.064916,0.080991,0.064916,0.000307,0.001133,0.005635,0.001133,0.000307,0.231497,0.049438,0.042359,0.049438,0.000419,0.000205,0.001049,0.000205,0.000419,0.231497,0.049438,0.042359,0.049438,0.000419,0.000205,0.001049,0.000205,0.000419
4851,10.096652477723731,0.223363,0.011604,0.003248,0.011604,0.002252,0.002607,0.007812,0.002607,0.002252,0.348373,0.065309,0.081805,0.065309,0.00031,0.001144,0.005661,0.001144,0.00031,0.232333,0.049706,0.042677,0.049706,0.000423,0.000207,0.001058,0.000207,0.000423,0.232333,0.049706,0.042677,0.049706,0.000423,0.000207,0.001058,0.000207,0.000423
4852,10.101187710412367,0.224231,0.011675,0.003278,0.011675,0.002271,0.002624,0.007866,0.002624,0.002271,0.349176,0.065704,0.082626,0.065704,0.000312,0.001154,0.005688,0.001154,0.000312,0.233172,0.049976,0.042997,0.049976,0.000427,0.000209,0.001068,0.000209,0.000427,0.233172,0.049976,0.042997,0.049976,0.000427,0.000209,0.001068,0.000209,0.000427
4853,10.105722943100998,0.225102,0.011747,0.003309,0.011747,0.00229,0.002641,0.007921,0.002641,0.00229,0.349975,0.066099,0.083457,0.066099,0.000315,0.001165,0.005714,0.001165,0.000315,0.234013,0.050247,0.043318,0.050247,0.000431,0.00021,0.001077,0.00021,0.000431,0.234013,0.050247,0.043318,0.050247,0.000431,0.00021,0.001077,0.00021,0.000431
4854,10.110258175789633,0.225976,0.011819,0.00334,0.011819,0.002309,0.002658,0.007976,0.002658,0.002309,0.350769,0.066495,0.084296,0.066495,0.000317,0.001176,0.00574,0.001176,0.000317,0.234856,0.050518,0.043642,0.050518,0.000434,0.000212,0.001087,0.000212,0.000434,0.234856,0.050518,0.043642,0.050518,0.000434,0.000212,0.001087,0.000212,0.000434
4855,10.114793408478265,0.226854,0.011891,0.003371,0.011891,0.002329,0.002674,0.008032,0.002674,0.002329,0.35156,0.066892,0.085144,0.066892,0.00032,0.001187,0.005767,0.001187,0.00032,0.235701,0.050791,0.043968,0.050791,0.000438,0.000214,0.001097,0.000214,0.000438,0.235701,0.050791,0.043968,0.050791,0.000438,0.000214,0.001097,0.000214,0.000438
4856,10.1193286411669,0.227735,0.011963,0.003402,0.011963,0.002348,0.002691,0.008089,0.002691,0.002348,0.352346,0.067291,0.086,0.067291,0.000322,0.001199,0.005793,0.001199,0.000322,0.236548,0.051065,0.044295,0.051065,0.000442,0.000215,0.001107,0.000215,0.000442,0.236548,0.051065,0.044295,0.051065,0.000442,0.000215,0.001107,0.000215,0.000442
4857,10.123863873855532,0.22862,0.012036,0.003433,0.012036,0.002368,0.002709,0.008146,0.002709,0.002368,0.353129,0.06769,0.086865,0.06769,0.000325,0.00121,0.005819,0.00121,0.000325,0.237397,0.05134,0.044624,0.05134,0.000446,0.000217,0.001117,0.000217,0.000446,0.237397,0.05134,0.044624,0.05134,0.000446,0.000217,0.001117,0.000217,0.000446
4858,10.128399106544167,0.229508,0.012109,0.003465,0.012109,0.002387,0.002726,0.008203,0.002726,0.002387,0.353907,0.06809,0.087739,0.06809,0.000328,0.001221,0.005846,0.001221,0.000328,0.238248,0.051616,0.044955,0.051616,0.00045,0.000219,0.001127,0.000219,0.00045,0.238248,0.051616,0.044955,0.051616,0.00045,0.000219,0.001127,0.000219,0.00045
4859,10.132934339232799,0.2304,0.012182,0.003497,0.012182,0.002407,0.002743,0.008261,0.002743,0.002407,0.354682,0.068492,0.088622,0.068492,0.00033,0.001233,0.005872,0.001233,0.00033,0.239101,0.051893,0.045288,0.051893,0.000454,0.000221,0.001137,0.000221,0.000454,0.239101,0.051893,0.045288,0.051893,0.000454,0.000221,0.001137,0.000221,0.000454
4860,10.137469571921434,0.231295,0.012255,0.003528,0.012255,0.002427,0.00276,0.008319,0.00276,0.002427,0.355452,0.068894,0.089513,0.068894,0.000333,0.001244,0.005899,0.001244,0.000333,0.239957,0.052171,0.045623,0.052171,0.000457,0.000222,0.001147,0.000222,0.000457,0.239956,0.052171,0.045623,0.052171,0.000457,0.000222,0.001147,0.000222,0.000457
4861,10.142004804610066,0.232194,0.012329,0.00356,0.012329,0.002447,0.002777,0.008378,0.002777,0.002447,0.356219,0.069298,0.090413,0.069298,0.000336,0.001256,0.005926,0.001256,0.000336,0.240814,0.05245,0.04596,0.05245,0.000461,0.000224,0.001157,0.000224,0.000461,0.240814,0.05245,0.04596,0.05245,0.000461,0.000224,0.001157,0.000224,0.000461
4862,10.146540037298701,0.233095,0.012403,0.003593,0.012403,0.002467,0.002795,0.008437,0.002795,0.002467,0.356981,0.069702,0.091321,0.069702,0.000338,0.001268,0.005952,0.001268,0.000338,0.241673,0.05273,0.046298,0.05273,0.000465,0.000226,0.001167,0.000226,0.000465,0.241673,0.05273,0.046298,0.05273,0.000465,0.000226,0.001167,0.000226,0.000465
4863,10.151075269987333,0.233997,0.012477,0.003625,0.012477,0.002487,0.002812,0.008497,0.002812,0.002487,0.357738,0.070108,0.092235,0.070108,0.000341,0.001279,0.005979,0.001279,0.000341,0.242532,0.053011,0.046638,0.053011,0.000469,0.000228,0.001178,0.000228,0.000469,0.242532,0.053011,0.046638,0.053011,0.000469,0.000228,0.001178,0.000228,0.000469
4864,10.155610502675968,0.234897,0.012552,0.003657,0.012552,0.002507,0.002829,0.008556,0.002829,0.002507,0.358489,0.070514,0.093149,0.070514,0.000344,0.001291,0.006005,0.001291,0.000344,0.243388,0.053293,0.046978,0.053293,0.000473,0.000229,0.001188,0.000229,0.000473,0.243388,0.053293,0.046978,0.053293,0.000473,0.000229,0.001188,0.000229,0.000473
4865,10.1601457353646,0.235793,0.012627,0.00369,0.012627,0.002527,0.002847,0.008615,0.002847,0.002527,0.359234,0.070922,0.094064,0.070922,0.000346,0.001303,0.006032,0.001303,0.000346,0.244241,0.053575,0.047318,0.053575,0.000477,0.000231,0.001199,0.000231,0.000477,0.244241,0.053575,0.047318,0.053575,0.000477,0.000231,0.001199,0.000231,0.000477
4866,10.164680968053235,0.236686,0.012702,0.003723,0.012702,0.002547,0.002864,0.008675,0.002864,0.002547,0.359972,0.071331,0.09498,0.071331,0.000349,0.001315,0.006059,0.001315,0.000349,0.245091,0.053859,0.047658,0.053859,0.000481,0.000233,0.001209,0.000233,0.000481,0.245091,0.053859,0.047658,0.053859,0.000481,0.000233,0.001209,0.000233,0.000481
4867,10.169216200741866,0.237576,0.012777,0.003755,0.012777,0.002568,0.002882,0.008734,0.002882,0.002568,0.360705,0.07174,0.095896,0.07174,0.000352,0.001327,0.006085,0.001327,0.000352,0.245937,0.054143,0.047998,0.054143,0.000485,0.000235,0.00122,0.000235,0.000485,0.245937,0.054143,0.047998,0.054143,0.000485,0.000235,0.00122,0.000235,0.000485
4868,10.173751433430498,0.238463,0.012852,0.003788,0.012852,0.002588,0.0029,0.008792,0.0029,0.002588,0.36143,0.072151,0.096812,0.072151,0.000354,0.001339,0.006112,0.001339,0.000354,0.24678,0.054428,0.048338,0.054428,0.000489,0.000236,0.00123,0.000236,0.000489,0.24678,0.054428,0.048338,0.054428,0.000489,0.000236,0.00123,0.000236,0.000489
4869,10.178286666119133,0.239346,0.012928,0.003821,0.012928,0.002608,0.002917,0.008851,0.002917,0.002608,0.36215,0.072562,0.097729,0.072562,0.000357,0.001352,0.006139,0.001352,0.000357,0.24762,0.054714,0.048678,0.054714,0.000493,0.000238,0.00124,0.000238,0.000493,0.24762,0.054714,0.048678,0.054714,0.000493,0.000238,0.00124,0.000238,0.000493
4870,10.182821898807765,0.240226,0.013004,0.003854,0.013004,0.002629,0.002935,0.00891,0.002935,0.002629,0.362863,0.072975,0.098646,0.072975,0.00036,0.001364,0.006166,0.001364,0.00036,0.248456,0.055,0.049019,0.055,0.000497,0.00024,0.001251,0.00024,0.000497,0.248456,0.055,0.049019,0.055,0.000497,0.00024,0.001251,0.00024,0.000497
4871,10.1873571314964,0.241103,0.01308,0.003888,0.01308,0.002649,0.002953,0.008968,0.002953,0.002649,0.363569,0.073388,0.099564,0.073388,0.000363,0.001376,0.006192,0.001376,0.000363,0.249289,0.055287,0.049359,0.055287,0.000501,0.000242,0.001261,0.000242,0.000501,0.249289,0.055287,0.049359,0.055287,0.000501,0.000242,0.001261,0.000242,0.000501
4872,10.191892364185032,0.241976,0.013156,0.003921,0.013156,0.00267,0.002971,0.009027,0.002971,0.00267,0.36427,0.073803,0.100482,0.073803,0.000365,0.001389,0.006219,0.001389,0.000365,0.250119,0.055575,0.0497,0.055575,0.000505,0.000244,0.001272,0.000244,0.000505,0.250118,0.055575,0.0497,0.055575,0.000505,0.000244,0.001272,0.000244,0.000505
4873,10.196427596873667,0.242846,0.013232,0.003954,0.013232,0.002691,0.002989,0.009085,0.002989,0.002691,0.364963,0.074218,0.1014,0.074218,0.000368,0.001401,0.006246,0.001401,0.000368,0.250945,0.055864,0.05004,0.055864,0.000509,0.000245,0.001282,0.000245,0.000509,0.250945,0.055864,0.05004,0.055864,0.000509,0.000245,0.001282,0.000245,0.000509
4874,10.200962829562298,0.243713,0.013309,0.003988,0.013309,0.002712,0.003007,0.009143,0.003007,0.002712,0.365651,0.074635,0.102319,0.074635,0.000371,0.001414,0.006273,0.001414,0.000371,0.251768,0.056153,0.050381,0.056153,0.000513,0.000247,0.001293,0.000247,0.000513,0.251768,0.056153,0.050381,0.056153,0.000513,0.000247,0.001293,0.000247,0.000513
4875,10.205498062250934,0.244577,0.013386,0.004022,0.013386,0.002732,0.003024,0.009201,0.003024,0.002732,0.366332,0.075052,0.103238,0.075052,0.000374,0.001426,0.006299,0.001426,0.000374,0.252587,0.056443,0.050721,0.056443,0.000518,0.000249,0.001303,0.000249,0.000518,0.252587,0.056443,0.050721,0.056443,0.000518,0.000249,0.001303,0.000249,0.000518
4876,10.210033294939565,0.245437,0.013463,0.004056,0.013463,0.002753,0.003042,0.009259,0.003042,0.002753,0.367007,0.075471,0.104158,0.075471,0.000377,0.001439,0.006326,0.001439,0.000377,0.253404,0.056734,0.051062,0.056734,0.000522,0.000251,0.001314,0.000251,0.000522,0.253404,0.056734,0.051062,0.056734,0.000522,0.000251,0.001314,0.000251,0.000522
4877,10.2145685276282,0.246294,0.013541,0.00409,0.013541,0.002774,0.003061,0.009317,0.003061,0.002774,0.367676,0.07589,0.105078,0.07589,0.000379,0.001451,0.006353,0.001451,0.000379,0.254217,0.057026,0.051403,0.057026,0.000526,0.000253,0.001324,0.000253,0.000526,0.254217,0.057026,0.051403,0.057026,0.000526,0.000253,0.001324,0.000253,0.000526
4878,10.219103760316832,0.247148,0.013618,0.004124,0.013618,0.002795,0.003079,0.009374,0.003079,0.002795,0.368338,0.076311,0.105999,0.076311,0.000382,0.001464,0.00638,0.001464,0.000382,0.255027,0.057319,0.051744,0.057319,0.00053,0.000255,0.001335,0.000255,0.00053,0.255026,0.057319,0.051744,0.057319,0.00053,0.000255,0.001335,0.000255,0.00053
4879,10.223638993005467,0.247999,0.013696,0.004158,0.013696,0.002816,0.003097,0.009432,0.003097,0.002816,0.368994,0.076733,0.10692,0.076732,0.000385,0.001477,0.006407,0.001477,0.000385,0.255833,0.057612,0.052085,0.057612,0.000534,0.000256,0.001345,0.000256,0.000534,0.255833,0.057612,0.052085,0.057612,0.000534,0.000256,0.001345,0.000256,0.000534
4880,10.228174225694099,0.248846,0.013774,0.004192,0.013774,0.002838,0.003115,0.009489,0.003115,0.002838,0.369643,0.077155,0.107841,0.077155,0.000388,0.00149,0.006434,0.00149,0.000388,0.256636,0.057906,0.052426,0.057906,0.000538,0.000258,0.001356,0.000258,0.000538,0.256636,0.057906,0.052426,0.057906,0.000538,0.000258,0.001356,0.000258,0.000538
4881,10.232709458382734,0.24969,0.013852,0.004227,0.013852,0.002859,0.003133,0.009546,0.003133,0.002859,0.370286,0.077579,0.108763,0.077579,0.000391,0.001503,0.00646,0.001503,0.000391,0.257436,0.058201,0.052767,0.058201,0.000543,0.00026,0.001366,0.00026,0.000543,0.257436,0.058201,0.052767,0.058201,0.000543,0.00026,0.001366,0.00026,0.000543
4882,10.237244691071366,0.250531,0.013931,0.004261,0.013931,0.00288,0.003152,0.009603,0.003152,0.00288,0.370923,0.078003,0.109686,0.078003,0.000393,0.001516,0.006487,0.001516,0.000393,0.258232,0.058496,0.053108,0.058496,0.000547,0.000262,0.001377,0.000262,0.000547,0.258232,0.058496,0.053108,0.058496,0.000547,0.000262,0.001377,0.000262,0.000547
4883,10.241779923760001,0.251368,0.01401,0.004296,0.01401,0.002902,0.00317,0.00966,0.00317,0.002902,0.371557,0.078429,0.110606,0.078429,0.000396,0.001529,0.006514,0.001529,0.000396,0.259025,0.058792,0.05345,0.058792,0.000551,0.000264,0.001388,0.000264,0.000551,0.259025,0.058792,0.05345,0.058792,0.000551,0.000264,0.001388,0.000264,0.000551
4884,10.246315156448633,0.2522,0.014088,0.004332,0.014088,0.002923,0.003188,0.009716,0.003188,0.002923,0.372199,0.078856,0.111515,0.078856,0.000399,0.001542,0.006541,0.001542,0.000399,0.259817,0.059088,0.053792,0.059088,0.000555,0.000266,0.001398,0.000266,0.000555,0.259817,0.059088,0.053792,0.059088,0.000555,0.000266,0.001398,0.000266,0.000555
4885,10.250850389137268,0.253025,0.014167,0.004368,0.014167,0.002946,0.003207,0.009771,0.003207,0.002946,0.372861,0.079286,0.112405,0.079286,0.000402,0.001555,0.006569,0.001555,0.000402,0.260607,0.059382,0.054137,0.059382,0.00056,0.000268,0.001408,0.000268,0.00056,0.260607,0.059382,0.054137,0.059382,0.00056,0.000268,0.001408,0.000268,0.00056
4886,10.2553856218259,0.253844,0.014245,0.004406,0.014245,0.002968,0.003225,0.009825,0.003225,0.002968,0.373543,0.079718,0.113275,0.079718,0.000405,0.001568,0.006597,0.001568,0.000405,0.261396,0.059675,0.054483,0.059675,0.000564,0.00027,0.001418,0.00027,0.000564,0.261396,0.059675,0.054483,0.059675,0.000564,0.00027,0.001418,0.00027,0.000564
4887,10.259920854514531,0.254656,0.014324,0.004446,0.014324,0.002991,0.003244,0.009877,0.003244,0.002991,0.374246,0.080152,0.114124,0.080152,0.000408,0.00158,0.006625,0.00158,0.000408,0.262184,0.059966,0.054831,0.059966,0.000569,0.000272,0.001428,0.000272,0.000569,0.262183,0.059966,0.054831,0.059966,0.000569,0.000272,0.001428,0.000272,0.000569
4888,10.264456087203166,0.255461,0.014402,0.004486,0.014402,0.003014,0.003263,0.009929,0.003263,0.003014,0.37497,0.080588,0.114953,0.080588,0.000411,0.001593,0.006654,0.001593,0.000411,0.26297,0.060256,0.055182,0.060256,0.000573,0.000274,0.001438,0.000274,0.000573,0.26297,0.060256,0.055182,0.060256,0.000573,0.000274,0.001438,0.000274,0.000573
4889,10.268991319891798,0.25626,0.01448,0.004528,0.01448,0.003038,0.003281,0.009979,0.003281,0.003038,0.375715,0.081027,0.115762,0.081027,0.000414,0.001605,0.006684,0.001605,0.000414,0.263756,0.060544,0.055534,0.060544,0.000578,0.000276,0.001447,0.000276,0.000578,0.263756,0.060544,0.055534,0.060544,0.000578,0.000276,0.001447,0.000276,0.000578
4890,10.273526552580433,0.257052,0.014558,0.004571,0.014558,0.003063,0.0033,0.010028,0.0033,0.003063,0.37648,0.081468,0.11655,0.081468,0.000417,0.001618,0.006713,0.001618,0.000417,0.264541,0.060831,0.055888,0.060831,0.000583,0.000278,0.001456,0.000278,0.000583,0.264541,0.060831,0.055888,0.060831,0.000583,0.000278,0.001456,0.000278,0.000583
4891,10.278061785269065,0.257838,0.014636,0.004615,0.014636,0.003087,0.003319,0.010075,0.003319,0.003087,0.377266,0.081912,0.117319,0.081912,0.00042,0.00163,0.006744,0.00163,0.00042,0.265324,0.061117,0.056244,0.061117,0.000587,0.00028,0.001465,0.00028,0.000587,0.265324,0.061117,0.056244,0.061117,0.000587,0.00028,0.001465,0.00028,0.000587
4892,10.2825970179577,0.258616,0.014713,0.004661,0.014713,0.003112,0.003338,0.010122,0.003338,0.003112,0.378073,0.082358,0.118066,0.082357,0.000424,0.001642,0.006774,0.001642,0.000424,0.266107,0.061401,0.056603,0.061401,0.000592,0.000282,0.001474,0.000282,0.000592,0.266107,0.061401,0.056603,0.061401,0.000592,0.000282,0.001474,0.000282,0.000592
4893,10.287132250646332,0.259389,0.014791,0.004708,0.014791,0.003138,0.003356,0.010167,0.003356,0.003138,0.378901,0.082806,0.118794,0.082806,0.000427,0.001654,0.006805,0.001654,0.000427,0.266888,0.061683,0.056963,0.061683,0.000597,0.000284,0.001483,0.000284,0.000597,0.266888,0.061683,0.056963,0.061683,0.000597,0.000284,0.001483,0.000284,0.000597
4894,10.291667483334967,0.260154,0.014868,0.004756,0.014868,0.003164,0.003375,0.010211,0.003375,0.003164,0.379748,0.083256,0.119502,0.083256,0.00043,0.001666,0.006837,0.001666,0.00043,0.267668,0.061964,0.057325,0.061964,0.000602,0.000286,0.001491,0.000286,0.000602,0.267668,0.061964,0.057325,0.061964,0.000602,0.000286,0.001491,0.000286,0.000602
4895,10.296202716023599,0.260914,0.014945,0.004804,0.014945,0.00319,0.003394,0.010255,0.003394,0.00319,0.380605,0.083708,0.120199,0.083708,0.000433,0.001678,0.006869,0.001678,0.000433,0.268447,0.062245,0.057688,0.062245,0.000607,0.000289,0.001499,0.000289,0.000607,0.268446,0.062245,0.057688,0.062245,0.000607,0.000289,0.001499,0.000289,0.000607
4896,10.300737948712234,0.261671,0.015023,0.004854,0.015023,0.003217,0.003413,0.010298,0.003413,0.003217,0.381463,0.084162,0.12089,0.084162,0.000437,0.001689,0.006901,0.001689,0.000437,0.269222,0.062526,0.058052,0.062526,0.000612,0.000291,0.001507,0.000291,0.000612,0.269222,0.062526,0.058052,0.062526,0.000612,0.000291,0.001507,0.000291,0.000612
4897,10.305273181400866,0.262423,0.015104,0.004905,0.015104,0.003244,0.003433,0.01034,0.003433,0.003244,0.382321,0.084641,0.121579,0.084641,0.00044,0.001701,0.006933,0.001701,0.00044,0.270003,0.062808,0.058418,0.062808,0.000617,0.000293,0.001516,0.000293,0.000617,0.270003,0.062808,0.058418,0.062808,0.000617,0.000293,0.001516,0.000293,0.000617
4898,10.3098084140895,0.263173,0.015199,0.004963,0.015199,0.003272,0.003452,0.010383,0.003452,0.003272,0.383183,0.085197,0.12227,0.085197,0.000444,0.001713,0.006966,0.001713,0.000444,0.270807,0.063094,0.058792,0.063094,0.000625,0.000297,0.001525,0.000297,0.000625,0.270807,0.063094,0.058792,0.063094,0.000625,0.000297,0.001525,0.000297,0.000625
4899,10.314343646778132,0.26392,0.015311,0.005029,0.015311,0.003302,0.003472,0.010425,0.003472,0.003302,0.384052,0.085859,0.122963,0.085859,0.000448,0.001725,0.007,0.001725,0.000448,0.271646,0.063386,0.059177,0.063386,0.000634,0.000302,0.001536,0.000302,0.000634,0.271646,0.063386,0.059177,0.063386,0.000634,0.000302,0.001536,0.000302,0.000634
4900,10.318878879466768,0.264666,0.015441,0.005105,0.015441,0.003334,0.003493,0.010467,0.003493,0.003334,0.384927,0.08663,0.123661,0.08663,0.000454,0.001738,0.007035,0.001738,0.000454,0.272519,0.063683,0.059572,0.063683,0.000646,0.000309,0.001548,0.000309,0.000646,0.272519,0.063683,0.059572,0.063683,0.000646,0.000309,0.001548,0.000309,0.000646
4901,10.3234141121554,0.265409,0.015589,0.005189,0.015589,0.003369,0.003514,0.010509,0.003514,0.003369,0.385809,0.087511,0.124361,0.087511,0.00046,0.00175,0.007071,0.00175,0.00046,0.273427,0.063985,0.059979,0.063985,0.00066,0.000317,0.001561,0.000317,0.00066,0.273427,0.063985,0.059979,0.063985,0.00066,0.000317,0.001561,0.000317,0.00066
4902,10.327949344844034,0.26615,0.015755,0.005282,0.015755,0.003405,0.003536,0.01055,0.003536,0.003405,0.386698,0.088501,0.125065,0.088501,0.000466,0.001763,0.007107,0.001763,0.000466,0.27437,0.064294,0.060396,0.064294,0.000677,0.000326,0.001575,0.000326,0.000677,0.27437,0.064294,0.060396,0.064294,0.000677,0.000326,0.001575,0.000326,0.000677
4903,10.332484577532666,0.26689,0.015941,0.005384,0.015941,0.003443,0.003559,0.010592,0.003559,0.003443,0.387598,0.089609,0.125773,0.089609,0.000473,0.001776,0.007146,0.001776,0.000473,0.275352,0.064611,0.060825,0.064611,0.000696,0.000337,0.001591,0.000337,0.000696,0.275352,0.064611,0.060825,0.064611,0.000696,0.000337,0.001591,0.000337,0.000696
4904,10.337019810221298,0.267633,0.016148,0.005496,0.016148,0.003484,0.003583,0.010634,0.003583,0.003484,0.388519,0.090852,0.126483,0.090852,0.000482,0.001789,0.007186,0.001789,0.000482,0.27638,0.064942,0.061267,0.064942,0.000717,0.00035,0.001608,0.00035,0.000717,0.27638,0.064942,0.061267,0.064942,0.000717,0.00035,0.001608,0.00035,0.000717
4905,10.341555042909933,0.26838,0.016377,0.005617,0.016377,0.003526,0.003609,0.010676,0.003609,0.003526,0.389462,0.092237,0.127198,0.092237,0.000491,0.001802,0.007228,0.001802,0.000491,0.277457,0.065291,0.061725,0.065291,0.000741,0.000365,0.001627,0.000365,0.000741,0.277457,0.065291,0.061725,0.065291,0.000741,0.000365,0.001627,0.000365,0.000741
4906,10.346090275598565,0.269131,0.016629,0.005747,0.016629,0.003571,0.003636,0.010719,0.003636,0.003571,0.39043,0.093763,0.127915,0.093763,0.000501,0.001816,0.007272,0.001816,0.000501,0.278583,0.065656,0.062196,0.065656,0.000768,0.000381,0.001648,0.000381,0.000768,0.278582,0.065656,0.062196,0.065656,0.000768,0.000381,0.001648,0.000381,0.000768
4907,10.3506255082872,0.269886,0.016904,0.005887,0.016904,0.003619,0.003664,0.010762,0.003664,0.003619,0.391422,0.095432,0.128636,0.095432,0.000511,0.00183,0.007318,0.00183,0.000511,0.279757,0.066038,0.062683,0.066038,0.000797,0.000399,0.00167,0.000399,0.000797,0.279757,0.066038,0.062683,0.066038,0.000797,0.000399,0.00167,0.000399,0.000797
4908,10.355160740975832,0.270644,0.017201,0.006036,0.017201,0.003668,0.003695,0.010806,0.003695,0.003668,0.392438,0.097244,0.12936,0.097244,0.000523,0.001844,0.007366,0.001844,0.000523,0.280981,0.066438,0.063184,0.066438,0.000829,0.000418,0.001694,0.000418,0.000829,0.280981,0.066438,0.063184,0.066438,0.000829,0.000418,0.001694,0.000418,0.000829
4909,10.359695973664467,0.271407,0.01752,0.006194,0.01752,0.00372,0.003726,0.01085,0.003726,0.00372,0.393479,0.099198,0.130088,0.099198,0.000535,0.001859,0.007416,0.001859,0.000535,0.282255,0.066854,0.063699,0.066854,0.000863,0.00044,0.001719,0.00044,0.000863,0.282254,0.066854,0.063699,0.066854,0.000863,0.00044,0.001719,0.00044,0.000863
4910,10.364231206353098,0.272174,0.017862,0.006362,0.017862,0.003773,0.003759,0.010894,0.003759,0.003773,0.394543,0.101293,0.130819,0.101293,0.000549,0.001874,0.007468,0.001874,0.000549,0.283577,0.067288,0.064229,0.067288,0.0009,0.000463,0.001747,0.000463,0.0009,0.283577,0.067288,0.064229,0.067288,0.0009,0.000463,0.001747,0.000463,0.0009
4911,10.368766439041734,0.272945,0.018227,0.006539,0.018227,0.00383,0.003794,0.010939,0.003794,0.00383,0.395631,0.103532,0.131554,0.103532,0.000563,0.001889,0.007522,0.001889,0.000563,0.284948,0.067738,0.064774,0.067738,0.00094,0.000488,0.001776,0.000488,0.00094,0.284948,0.067738,0.064774,0.067738,0.00094,0.000488,0.001776,0.000488,0.00094
4912,10.373301671730365,0.27372,0.018614,0.006726,0.018614,0.003888,0.00383,0.010984,0.00383,0.003888,0.396743,0.105912,0.132292,0.105912,0.000578,0.001904,0.007578,0.001904,0.000578,0.286369,0.068206,0.065333,0.068206,0.000982,0.000514,0.001806,0.000514,0.000982,0.286368,0.068206,0.065333,0.068206,0.000982,0.000514,0.001806,0.000514,0.000982
4913,10.377836904419,0.274498,0.019023,0.006922,0.019023,0.003949,0.003868,0.01103,0.003868,0.003949,0.397879,0.108435,0.133033,0.108435,0.000594,0.00192,0.007636,0.00192,0.000594,0.287838,0.068691,0.065907,0.068691,0.001026,0.000542,0.001838,0.000542,0.001026,0.287838,0.068691,0.065907,0.068691,0.001026,0.000542,0.001838,0.000542,0.001026
4914,10.382372137107632,0.275281,0.019455,0.007127,0.019455,0.004011,0.003907,0.011076,0.003907,0.004011,0.399039,0.1111,0.133777,0.1111,0.000611,0.001936,0.007696,0.001936,0.000611,0.289357,0.069192,0.066496,0.069192,0.001074,0.000572,0.001872,0.000572,0.001074,0.289357,0.069192,0.066496,0.069192,0.001074,0.000572,0.001872,0.000572,0.001074
4915,10.386907369796267,0.276068,0.01991,0.007342,0.01991,0.004076,0.003948,0.011123,0.003948,0.004076,0.400224,0.113907,0.134525,0.113907,0.000629,0.001953,0.007759,0.001953,0.000629,0.290925,0.069711,0.067099,0.069711,0.001123,0.000604,0.001908,0.000604,0.001123,0.290924,0.069711,0.067099,0.069711,0.001123,0.000604,0.001908,0.000604,0.001123
4916,10.391442602484899,0.276858,0.020387,0.007566,0.020387,0.004144,0.00399,0.01117,0.00399,0.004144,0.401432,0.116857,0.135277,0.116857,0.000648,0.001969,0.007823,0.001969,0.000648,0.292541,0.070247,0.067716,0.070247,0.001176,0.000637,0.001945,0.000637,0.001176,0.292541,0.070247,0.067716,0.070247,0.001176,0.000637,0.001945,0.000637,0.001176
4917,10.395977835173534,0.277653,0.020886,0.007799,0.020886,0.004213,0.004034,0.011218,0.004034,0.004213,0.402664,0.119948,0.136031,0.119948,0.000667,0.001986,0.007889,0.001986,0.000667,0.294208,0.0708,0.068349,0.0708,0.001231,0.000673,0.001984,0.000673,0.001231,0.294207,0.0708,0.068349,0.0708,0.001231,0.000673,0.001984,0.000673,0.001231
4918,10.400513067862166,0.278452,0.021408,0.008042,0.021408,0.004285,0.00408,0.011266,0.00408,0.004285,0.403921,0.123183,0.13679,0.123183,0.000688,0.002004,0.007957,0.002004,0.000688,0.295923,0.071369,0.068995,0.071369,0.001288,0.000709,0.002025,0.000709,0.001288,0.295923,0.071369,0.068995,0.071369,0.001288,0.000709,0.002025,0.000709,0.001288
